Tag,Species,census_range,n_censuses,K,max_obs,max_states_per_census,total_states,estimated_edges_unpruned,estimated_edges_pruned,estimated_fallback,fallback_reason,predicted_seconds,predicted_hours
070469,all_trees_shrubs,"1,2,3",3,5,4,120,240,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
081106,all_trees_shrubs,"1,2,3,4",4,5,4,120,220,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
093537,des2pa,"1,2,3,4",4,5,3,60,240,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
108209,all_trees_shrubs,"1,2,3",3,5,4,120,240,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
108982,rinosy,"1,2,3,4",4,5,3,60,240,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
122748,hybapr,"1,2,3,4,5,6",6,5,3,60,280,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
158710,hybapr,"1,2,3,4,5,6",6,5,3,60,280,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
185737,protco,"1,2,3,4",4,5,3,60,240,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
186479,rinosy,"1,2,3",3,5,4,120,240,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
206841,randar,"1,2,3",3,5,4,120,240,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
211497,all_trees_shrubs,"1,2,3,4",4,5,4,120,220,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
231716,all_trees_shrubs,"1,2,3",3,5,4,120,240,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
248520,hybapr,"1,2,3,4,5,6",6,5,3,60,280,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
263314,hybapr,"1,2,3",3,5,4,120,240,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
419160,cou2cu,"3,4",2,6,4,360,390,10800,,TRUE,anchor_ids_missing,3.55743586633929,0.000988176629538693
045285,hybapr,"1,2,3,4,5,6",6,5,4,120,245,10700,,TRUE,anchor_ids_missing,3.52223885316323,0.000978399681434231
086040,des2pa,"1,2,3,4,5,6",6,5,4,120,245,10700,,TRUE,anchor_ids_missing,3.52223885316323,0.000978399681434231
199700,hybapr,"1,2,3,4,5",5,5,4,120,240,10400,,TRUE,anchor_ids_missing,3.41701011185169,0.000949169475514359
204372,hybapr,"1,2,3,4,5,6",6,5,4,120,230,10400,,TRUE,anchor_ids_missing,3.41701011185169,0.000949169475514359
130033,all_trees_shrubs,"1,2,3,4,5",5,5,4,120,225,10100,,TRUE,anchor_ids_missing,3.31232740659842,0.000920090946277338
177453,cupasy,"1,2,3,4,5,6",6,5,4,120,215,10025,,TRUE,anchor_ids_missing,3.28624243891618,0.000912845121921162
103401,cappfr,"1,2,3,4,5,6",6,5,3,60,240,10000,,TRUE,anchor_ids_missing,3.27755508880542,0.000910431969112616
106276,hybapr,"1,2,3,4",4,5,4,120,220,10000,,TRUE,anchor_ids_missing,3.27755508880542,0.000910431969112616
109466,cappfr,"1,2,3,4,5,6",6,5,3,60,240,10000,,TRUE,anchor_ids_missing,3.27755508880542,0.000910431969112616
117586,psycho,"1,2,3,4",4,5,4,120,220,10000,,TRUE,anchor_ids_missing,3.27755508880542,0.000910431969112616
145132,hybapr,"1,2,3,4",4,5,4,120,220,10000,,TRUE,anchor_ids_missing,3.27755508880542,0.000910431969112616
184780,chr1ec,"1,2,3,4",4,5,4,120,220,10000,,TRUE,anchor_ids_missing,3.27755508880542,0.000910431969112616
207181,cordla,"1,2,3,4",4,5,4,120,220,10000,,TRUE,anchor_ids_missing,3.27755508880542,0.000910431969112616
218035,hybapr,"1,2,3,4",4,5,4,120,220,10000,,TRUE,anchor_ids_missing,3.27755508880542,0.000910431969112616
219177,hybapr,"1,2,3,4,5,6",6,5,3,60,240,10000,,TRUE,anchor_ids_missing,3.27755508880542,0.000910431969112616
440166,hybapr,"3,4,5,6",4,5,4,120,220,10000,,TRUE,anchor_ids_missing,3.27755508880542,0.000910431969112616
032761,all_trees_shrubs,"1,2,3,4,5",5,5,4,120,210,9925,,TRUE,anchor_ids_missing,3.25151598280698,0.000903198884113049
166830,psycho,"1,2,3,4,5",5,5,4,120,210,9925,,TRUE,anchor_ids_missing,3.25151598280698,0.000903198884113049
050763,des2pa,"1,2,3,4",4,5,4,120,205,9900,,TRUE,anchor_ids_missing,3.24284393534058,0.000900789982039051
061001,des2pa,"1,2,3,4,5,6",6,5,3,60,265,9900,,TRUE,anchor_ids_missing,3.24284393534058,0.000900789982039051
066612,hybapr,"1,2,3,4,5,6",6,5,3,60,265,9900,,TRUE,anchor_ids_missing,3.24284393534058,0.000900789982039051
081730,calolo,"1,2,3,4",4,5,4,120,205,9900,,TRUE,anchor_ids_missing,3.24284393534058,0.000900789982039051
107448,hybapr,"1,2,3,4,5,6",6,5,3,60,265,9900,,TRUE,anchor_ids_missing,3.24284393534058,0.000900789982039051
132165,all_trees_shrubs,"1,2,3,4",4,5,4,120,205,9900,,TRUE,anchor_ids_missing,3.24284393534058,0.000900789982039051
134167,all_trees_shrubs,"1,2,3,4",4,5,4,120,205,9900,,TRUE,anchor_ids_missing,3.24284393534058,0.000900789982039051
157883,acaldi,"1,2,3,4",4,5,4,120,205,9900,,TRUE,anchor_ids_missing,3.24284393534058,0.000900789982039051
244603,guatdu,"1,2,3,4,5",5,5,4,120,210,9725,,TRUE,anchor_ids_missing,3.18224696414598,0.000883957490040551
034677,conoci,"1,2,3,4",4,5,4,120,205,9700,,TRUE,anchor_ids_missing,3.17360561434125,0.00088155711509479
153594,all_trees_shrubs,"1,2,3,4",4,5,4,120,205,9700,,TRUE,anchor_ids_missing,3.17360561434125,0.00088155711509479
243281,psycho,"1,2,3,4",4,5,4,120,205,9700,,TRUE,anchor_ids_missing,3.17360561434125,0.00088155711509479
037702,conoci,"1,2,3",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
068075,hybapr,"1,2,3",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
071730,all_trees_shrubs,"1,2,3",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
074323,psycho,"1,2,3",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
104800,faraoc,"1,2,3",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
132267,des2pa,"1,2,3",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
133663,hybapr,"1,2,3,4,5",5,5,3,60,260,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
152983,hybapr,"1,2,3,4,5",5,5,3,60,220,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
188538,paligu,"1,2,3",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
188799,hybapr,"1,2,3",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
197445,all_trees_shrubs,"1,2,3",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
197495,psycho,"1,2,3",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
206205,all_trees_shrubs,"1,2,3",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
207120,hybapr,"1,2,3",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
247409,all_trees_shrubs,"1,2,3",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
252416,all_trees_shrubs,"1,2,3",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
274685,cecrin,"2,3,4,5,6",5,5,3,60,260,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
297491,psycho,"2,3,4",3,5,4,120,200,9600,,TRUE,anchor_ids_missing,3.13907869281709,0.000871966303560302
091231,cappfr,"1,2,3,4",4,7,3,210,301,9408,,TRUE,anchor_ids_missing,3.07295994334699,0.000853599984263052
168098,hybapr,"1,2,3,4,5,6",6,5,3,60,240,9200,,TRUE,anchor_ids_missing,3.00158878952099,0.00083377466375583
185170,hybapr,"1,2,3,4,5",5,5,4,120,240,9200,,TRUE,anchor_ids_missing,3.00158878952099,0.00083377466375583
206395,hybapr,"1,2,3,4,5,6",6,5,3,60,240,9200,,TRUE,anchor_ids_missing,3.00158878952099,0.00083377466375583
000708,ocotwh,"1,2,3,4,5,6",6,5,4,120,215,9125,,TRUE,anchor_ids_missing,2.97591989038049,0.000826644413994582
098402,hybapr,"1,2,3,4,5,6",6,5,3,60,225,9100,,TRUE,anchor_ids_missing,2.96737136725226,0.000824269824236738
099697,hybapr,"1,2,3,4,5",5,5,4,120,210,9025,,TRUE,anchor_ids_missing,2.94174915384198,0.000817152542733883
098994,acaldi,"1,2,3,4",4,5,4,120,205,9000,,TRUE,anchor_ids_missing,2.93321620758605,0.000814782279885014
104542,hybapr,"1,2,3,4",4,5,4,120,205,9000,,TRUE,anchor_ids_missing,2.93321620758605,0.000814782279885014
119644,ade1tr,"1,2,3,4",4,5,4,120,205,9000,,TRUE,anchor_ids_missing,2.93321620758605,0.000814782279885014
278884,hybapr,"2,3,4,5",4,5,4,120,205,9000,,TRUE,anchor_ids_missing,2.93321620758605,0.000814782279885014
121646,faraoc,"1,2,3,4,5,6",6,6,3,120,312,8856,,TRUE,anchor_ids_missing,2.88414240087922,0.000801150666910895
064035,des2pa,"1,2,3,4",4,5,4,120,220,8800,,TRUE,anchor_ids_missing,2.86509315267264,0.000795859209075733
066006,all_palm_tree_fern,"1,2,3,4",4,5,4,120,220,8800,,TRUE,anchor_ids_missing,2.86509315267264,0.000795859209075733
212275,faraoc,"1,2,3,4",4,5,4,120,220,8800,,TRUE,anchor_ids_missing,2.86509315267264,0.000795859209075733
215807,psycho,"1,2,3,4",4,5,4,120,220,8800,,TRUE,anchor_ids_missing,2.86509315267264,0.000795859209075733
257847,hybapr,"1,2,3,4,5",5,5,3,60,220,8800,,TRUE,anchor_ids_missing,2.86509315267264,0.000795859209075733
199950,guatdu,"1,2,3,4,5,6",6,6,5,720,750,8748,,TRUE,anchor_ids_missing,2.84742214777591,0.000790950596604418
025276,alsebl,"1,2,3,4,5,6",6,5,3,60,210,8725,,TRUE,anchor_ids_missing,2.83961153145649,0.000788780980960136
150224,hybapr,"1,2,3,4,5,6",6,5,3,60,210,8725,,TRUE,anchor_ids_missing,2.83961153145649,0.000788780980960136
177081,tri2pa,"1,2,3,4,5,6",6,5,3,60,210,8725,,TRUE,anchor_ids_missing,2.83961153145649,0.000788780980960136
019481,hybapr,"1,2,3,4,5",5,5,3,60,205,8700,,TRUE,anchor_ids_missing,2.83112549349134,0.000786423748192038
076552,hybapr,"1,2,3,4,5",5,5,3,60,205,8700,,TRUE,anchor_ids_missing,2.83112549349134,0.000786423748192038
081884,hybapr,"1,2,3,4,5",5,5,3,60,205,8700,,TRUE,anchor_ids_missing,2.83112549349134,0.000786423748192038
000176,lindla,"1,2,3,4",4,6,5,720,738,8676,,TRUE,anchor_ids_missing,2.82298258581698,0.000784161829393606
012914,sipapa,"1,2,3",3,6,5,720,732,8640,,TRUE,anchor_ids_missing,2.81077500314277,0.000780770834206324
085808,faraoc,"1,2,3,4,5",5,6,3,120,282,8640,,TRUE,anchor_ids_missing,2.81077500314277,0.000780770834206324
087540,all_trees_shrubs,"1,2,3",3,6,5,720,732,8640,,TRUE,anchor_ids_missing,2.81077500314277,0.000780770834206324
145501,all_trees_shrubs,"1,2,3",3,6,5,720,732,8640,,TRUE,anchor_ids_missing,2.81077500314277,0.000780770834206324
189078,hybapr,"1,2,3",3,6,5,720,732,8640,,TRUE,anchor_ids_missing,2.81077500314277,0.000780770834206324
269391,paligu,"2,3,4",3,6,5,720,732,8640,,TRUE,anchor_ids_missing,2.81077500314277,0.000780770834206324
227983,guatdu,"1,2,3,4,5,6",6,5,4,120,215,8550,,TRUE,anchor_ids_missing,2.78029166800881,0.00077230324111356
258239,hassfl,"1,2,3,4,5,6",6,5,4,120,215,8550,,TRUE,anchor_ids_missing,2.78029166800881,0.00077230324111356
081794,hybapr,"1,2,4,5,6",5,5,4,120,210,8525,,TRUE,anchor_ids_missing,2.77183311424625,0.00076995364284618
089238,hybapr,"1,2,3,4,5",5,5,4,120,210,8525,,TRUE,anchor_ids_missing,2.77183311424625,0.00076995364284618
136132,guatdu,"1,2,3,4,5,6",6,5,3,60,210,8525,,TRUE,anchor_ids_missing,2.77183311424625,0.00076995364284618
207499,hybapr,"1,2,3,4,5,6",6,5,3,60,210,8525,,TRUE,anchor_ids_missing,2.77183311424625,0.00076995364284618
093637,tri2tu,"1,2,3,4",4,5,4,120,205,8500,,TRUE,anchor_ids_missing,2.76337849395288,0.000767605137209132
157897,psycho,"1,2,3,4",4,5,4,120,205,8500,,TRUE,anchor_ids_missing,2.76337849395288,0.000767605137209132
236635,hybapr,"1,2,3,4,5",5,5,3,60,205,8500,,TRUE,anchor_ids_missing,2.76337849395288,0.000767605137209132
055315,olmeas,"1,2,3,4,5,6",6,6,3,120,222,8460,,TRUE,anchor_ids_missing,2.74985928752138,0.000763849802089273
017629,hybapr,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
025231,all_palm_tree_fern,"1,2,3,4",4,5,3,60,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
054255,psycho,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
054280,hybapr,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
085253,hybapr,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
088634,all_trees_shrubs,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
099270,hybapr,"1,2,3,4",4,5,3,60,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
116128,all_trees_shrubs,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
120979,hybapr,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
121954,quaras,"1,2,3,4",4,5,3,60,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
137055,hybapr,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
142833,alsebl,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
144285,hybapr,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
185667,psycho,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
190377,hybapr,"1,2,3,4",4,5,3,60,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
195093,hybapr,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
215687,all_trees_shrubs,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
220918,alibed,"1,2,3,4",4,5,3,60,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
227104,all_trees_shrubs,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
235893,all_trees_shrubs,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
238982,hybapr,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
260289,all_trees_shrubs,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
260646,all_trees_shrubs,"1,2,3",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
290184,conoci,"2,3,4",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
410091,hybapr,"3,4,5",3,5,4,120,200,8400,,TRUE,anchor_ids_missing,2.72959938283425,0.00075822205078729
114653,hybapr,"1,2,3,4,5,6",6,6,3,120,312,8280,,TRUE,anchor_ids_missing,2.68914771991547,0.000746985477754298
131768,tri2tu,"1,2,3,4,5",5,6,3,120,216,8280,,TRUE,anchor_ids_missing,2.68914771991547,0.000746985477754298
159159,conoci,"1,2,3,4,5",5,6,3,120,216,8280,,TRUE,anchor_ids_missing,2.68914771991547,0.000746985477754298
188637,cupasy,"1,2,3,4,5",5,6,3,120,216,8280,,TRUE,anchor_ids_missing,2.68914771991547,0.000746985477754298
184140,hybapr,"1,2,3,4,5,6",6,5,4,120,200,8150,,TRUE,anchor_ids_missing,2.64542780563176,0.000734841057119934
245095,soroaf,"1,2,3,4,5,6",6,5,4,120,200,8150,,TRUE,anchor_ids_missing,2.64542780563176,0.000734841057119934
005344,all_strangler_fig,"1,2,3,4,5",5,5,4,120,195,8125,,TRUE,anchor_ids_missing,2.63703239659484,0.000732508999054121
038409,hybapr,"1,2,3,4,5",5,5,4,120,195,8125,,TRUE,anchor_ids_missing,2.63703239659484,0.000732508999054121
039345,conoci,"1,2,3,4,5",5,5,4,120,195,8125,,TRUE,anchor_ids_missing,2.63703239659484,0.000732508999054121
185889,cou2cu,"1,2,3,4,5",5,5,4,120,195,8125,,TRUE,anchor_ids_missing,2.63703239659484,0.000732508999054121
259067,rinosy,"1,2,3,4,5",5,5,4,120,195,8125,,TRUE,anchor_ids_missing,2.63703239659484,0.000732508999054121
289195,ingas1,"2,3,4,5,6",5,5,4,120,195,8125,,TRUE,anchor_ids_missing,2.63703239659484,0.000732508999054121
089153,acaldi,"1,2,3,4",4,6,3,120,300,8100,,TRUE,anchor_ids_missing,2.62864094861448,0.000730178041281801
275923,xyl2ol,"2,3,4,5",4,5,4,120,190,8100,,TRUE,anchor_ids_missing,2.62864094861448,0.000730178041281801
038037,chr1ec,"1,2,3,4,5",5,6,3,120,282,7956,,TRUE,anchor_ids_missing,2.58038340846088,0.000716773169016911
065889,des2pa,"1,2,3,4",4,7,4,840,931,7938,,TRUE,anchor_ids_missing,2.57436047576461,0.000715100132156836
079339,tet2pa,"1,2,3,4",4,7,4,840,931,7938,,TRUE,anchor_ids_missing,2.57436047576461,0.000715100132156836
010558,hybapr,"1,2,3,4",4,6,3,120,276,7920,,TRUE,anchor_ids_missing,2.56833960281603,0.000713427667448896
060900,sipapa,"1,2,3,4",4,6,3,120,276,7920,,TRUE,anchor_ids_missing,2.56833960281603,0.000713427667448896
185084,hybapr,"1,2,3,4",4,6,3,120,276,7920,,TRUE,anchor_ids_missing,2.56833960281603,0.000713427667448896
201141,psycho,"1,2,3,4",4,6,3,120,276,7920,,TRUE,anchor_ids_missing,2.56833960281603,0.000713427667448896
055233,psycho,"1,2,3,4,5",5,5,4,120,195,7850,,TRUE,anchor_ids_missing,2.54494468830459,0.000706929080084607
090965,guatdu,"1,2,3,4,5",5,5,4,120,195,7850,,TRUE,anchor_ids_missing,2.54494468830459,0.000706929080084607
092617,ingasa,"1,2,3,4,5",5,5,4,120,195,7850,,TRUE,anchor_ids_missing,2.54494468830459,0.000706929080084607
148698,hybapr,"1,2,3,4,5",5,5,4,120,195,7850,,TRUE,anchor_ids_missing,2.54494468830459,0.000706929080084607
175646,des2pa,"1,2,3,4,5",5,5,4,120,195,7850,,TRUE,anchor_ids_missing,2.54494468830459,0.000706929080084607
004466,alchco,"1,2,3,4",4,5,4,120,190,7825,,TRUE,anchor_ids_missing,2.5365969197131,0.000704610255475862
040756,loncla,"1,2,3,4",4,5,4,120,190,7825,,TRUE,anchor_ids_missing,2.5365969197131,0.000704610255475862
052851,hybapr,"1,2,3,4",4,5,4,120,190,7825,,TRUE,anchor_ids_missing,2.5365969197131,0.000704610255475862
072523,all_trees_shrubs,"1,2,3,4,5,6",6,5,3,60,195,7825,,TRUE,anchor_ids_missing,2.5365969197131,0.000704610255475862
148649,all_trees_shrubs,"1,2,3,4",4,5,4,120,190,7825,,TRUE,anchor_ids_missing,2.5365969197131,0.000704610255475862
180383,hybapr,"1,2,3,4,5,6",6,5,3,60,195,7825,,TRUE,anchor_ids_missing,2.5365969197131,0.000704610255475862
248443,ingath,"1,2,3,4,5,6",6,5,3,60,195,7825,,TRUE,anchor_ids_missing,2.5365969197131,0.000704610255475862
263060,des2pa,"1,2,3,4",4,5,4,120,190,7825,,TRUE,anchor_ids_missing,2.5365969197131,0.000704610255475862
051748,des2pa,"1,2,3,4,5",5,5,3,60,190,7800,,TRUE,anchor_ids_missing,2.52825313152894,0.000702292536535817
057437,cappfr,"1,2,3,4,5",5,5,3,60,190,7800,,TRUE,anchor_ids_missing,2.52825313152894,0.000702292536535817
098605,faraoc,"1,2,3,4,5",5,5,3,60,190,7800,,TRUE,anchor_ids_missing,2.52825313152894,0.000702292536535817
100208,pipeae,"1,2,3",3,5,4,120,185,7800,,TRUE,anchor_ids_missing,2.52825313152894,0.000702292536535817
108750,faraoc,"1,2,3",3,5,4,120,185,7800,,TRUE,anchor_ids_missing,2.52825313152894,0.000702292536535817
177048,all_trees_shrubs,"1,2,3",3,5,4,120,185,7800,,TRUE,anchor_ids_missing,2.52825313152894,0.000702292536535817
178976,all_trees_shrubs,"1,2,3",3,5,4,120,185,7800,,TRUE,anchor_ids_missing,2.52825313152894,0.000702292536535817
188740,coccco,"1,2,3",3,5,4,120,185,7800,,TRUE,anchor_ids_missing,2.52825313152894,0.000702292536535817
223760,all_trees_shrubs,"1,2,3",3,5,4,120,185,7800,,TRUE,anchor_ids_missing,2.52825313152894,0.000702292536535817
227921,all_trees_shrubs,"1,2,3",3,5,4,120,185,7800,,TRUE,anchor_ids_missing,2.52825313152894,0.000702292536535817
228011,all_trees_shrubs,"1,2,3",3,5,4,120,185,7800,,TRUE,anchor_ids_missing,2.52825313152894,0.000702292536535817
252151,all_trees_shrubs,"1,2,3",3,5,4,120,185,7800,,TRUE,anchor_ids_missing,2.52825313152894,0.000702292536535817
062336,des2pa,"1,2,3,4,5,6",6,5,3,60,240,7600,,TRUE,anchor_ids_missing,2.46164630420082,0.000683790640055784
142116,pri2co,"1,2,3,4,5,6",6,5,3,60,240,7600,,TRUE,anchor_ids_missing,2.46164630420082,0.000683790640055784
240962,des2pa,"1,2,3,4,5,6",6,5,3,60,240,7600,,TRUE,anchor_ids_missing,2.46164630420082,0.000683790640055784
249691,des2pa,"1,2,3,4,5,6",6,5,3,60,240,7600,,TRUE,anchor_ids_missing,2.46164630420082,0.000683790640055784
201044,faraoc,"1,2,3,4,5,6",6,5,4,120,200,7575,,TRUE,anchor_ids_missing,2.45333840801132,0.000681482891114256
075917,soroaf,"1,2,3,4,5,6",6,5,3,60,195,7550,,TRUE,anchor_ids_missing,2.44503450719585,0.000679176251998847
104789,hybapr,"1,2,3,4,5",5,5,4,120,195,7550,,TRUE,anchor_ids_missing,2.44503450719585,0.000679176251998847
016703,eugeco,"1,2,3,4,5",5,5,3,60,190,7525,,TRUE,anchor_ids_missing,2.43673460318299,0.000676870723106386
021555,hybapr,"1,2,3,4,5",5,5,3,60,190,7525,,TRUE,anchor_ids_missing,2.43673460318299,0.000676870723106386
055784,xyl2ol,"1,2,3,4",4,5,4,120,190,7525,,TRUE,anchor_ids_missing,2.43673460318299,0.000676870723106386
085208,sipapa,"1,2,3,4,5",5,5,3,60,190,7525,,TRUE,anchor_ids_missing,2.43673460318299,0.000676870723106386
109583,loncla,"1,2,3,4",4,5,4,120,190,7525,,TRUE,anchor_ids_missing,2.43673460318299,0.000676870723106386
119410,hybapr,"1,2,3,4,5",5,5,3,60,190,7525,,TRUE,anchor_ids_missing,2.43673460318299,0.000676870723106386
158762,hybapr,"1,2,3,4",4,5,4,120,190,7525,,TRUE,anchor_ids_missing,2.43673460318299,0.000676870723106386
180354,pipere,"1,2,3,4,5",5,5,3,60,190,7525,,TRUE,anchor_ids_missing,2.43673460318299,0.000676870723106386
187196,cou2cu,"1,2,3,4",4,5,4,120,190,7525,,TRUE,anchor_ids_missing,2.43673460318299,0.000676870723106386
192689,faraoc,"1,2,3,4",4,5,4,120,190,7525,,TRUE,anchor_ids_missing,2.43673460318299,0.000676870723106386
232460,hybapr,"1,2,3,4",4,5,4,120,190,7525,,TRUE,anchor_ids_missing,2.43673460318299,0.000676870723106386
250761,all_trees_shrubs,"1,2,3,4",4,5,4,120,190,7525,,TRUE,anchor_ids_missing,2.43673460318299,0.000676870723106386
263407,cou2cu,"1,2,3,4",4,5,4,120,190,7525,,TRUE,anchor_ids_missing,2.43673460318299,0.000676870723106386
005252,ade1tr,"1,3,4",3,5,4,120,185,7500,,TRUE,anchor_ids_missing,2.42843869738789,0.000674566304829968
005690,lindla,"1,3,4",3,5,4,120,185,7500,,TRUE,anchor_ids_missing,2.42843869738789,0.000674566304829968
057276,all_trees_shrubs,"1,2,3",3,5,4,120,185,7500,,TRUE,anchor_ids_missing,2.42843869738789,0.000674566304829968
103969,tet2pa,"1,2,3",3,5,4,120,185,7500,,TRUE,anchor_ids_missing,2.42843869738789,0.000674566304829968
108910,ingaum,"1,2,3,4",4,5,3,60,185,7500,,TRUE,anchor_ids_missing,2.42843869738789,0.000674566304829968
